FCEUX 2.1.6-interim svn2687 - Trace Log File
  $8734:55 26     EOR $26,X @ $0027 = #$98                                       A:4C X:01 Y:00 S:FD 
  $85C2:4C C5 85  JMP $85C5                                                      A:A0 X:FD Y:00 S:FD 
  $85C5:EA        NOP                                                            A:A0 X:FD Y:00 S:FD 
  $85C6:EA        NOP                                                            A:A0 X:FD Y:00 S:FD 
  $85C7:4C BD 85  JMP $85BD                                                      A:A0 X:FD Y:00 S:FD 
  $85BD:69 10     ADC #$10                                                       A:A0 X:FD Y:00 S:FD 
  $85BF:B0 09     BCS $85CA                                                      A:B0 X:FD Y:00 S:FD 
  $85C1:EA        NOP                                                            A:B0 X:FD Y:00 S:FD 
  $85C2:4C C5 85  JMP $85C5                                                      A:B0 X:FD Y:00 S:FD 
  $85C5:EA        NOP                                                            A:B0 X:FD Y:00 S:FD 
  $85C6:EA        NOP                                                            A:B0 X:FD Y:00 S:FD 
  $85C7:4C BD 85  JMP $85BD                                                      A:B0 X:FD Y:00 S:FD 
  $85BD:69 10     ADC #$10                                                       A:B0 X:FD Y:00 S:FD 
  $85BF:B0 09     BCS $85CA                                                      A:C0 X:FD Y:00 S:FD 
  $85C1:EA        NOP                                                            A:C0 X:FD Y:00 S:FD 
  $85C2:4C C5 85  JMP $85C5                                                      A:C0 X:FD Y:00 S:FD 
  $85C5:EA        NOP                                                            A:C0 X:FD Y:00 S:FD 
  $85C6:EA        NOP                                                            A:C0 X:FD Y:00 S:FD 
  $85C7:4C BD 85  JMP $85BD                                                      A:C0 X:FD Y:00 S:FD 
  $85BD:69 10     ADC #$10                                                       A:C0 X:FD Y:00 S:FD 
  $85BF:B0 09     BCS $85CA                                                      A:D0 X:FD Y:00 S:FD 
  $85C1:EA        NOP                                                            A:D0 X:FD Y:00 S:FD 
  $85C2:4C C5 85  JMP $85C5                                                      A:D0 X:FD Y:00 S:FD 
  $85C5:EA        NOP                                                            A:D0 X:FD Y:00 S:FD 
  $85C6:EA        NOP                                                            A:D0 X:FD Y:00 S:FD 
  $85C7:4C BD 85  JMP $85BD                                                      A:D0 X:FD Y:00 S:FD 
  $85BD:69 10     ADC #$10                                                       A:D0 X:FD Y:00 S:FD 
  $85BF:B0 09     BCS $85CA                                                      A:E0 X:FD Y:00 S:FD 
  $85C1:EA        NOP                                                            A:E0 X:FD Y:00 S:FD 
  $85C2:4C C5 85  JMP $85C5                                                      A:E0 X:FD Y:00 S:FD 
  $85C5:EA        NOP                                                            A:E0 X:FD Y:00 S:FD 
  $85C6:EA        NOP                                                            A:E0 X:FD Y:00 S:FD 
  $85C7:4C BD 85  JMP $85BD                                                      A:E0 X:FD Y:00 S:FD 
  $85BD:69 10     ADC #$10                                                       A:E0 X:FD Y:00 S:FD 
  $85BF:B0 09     BCS $85CA                                                      A:F0 X:FD Y:00 S:FD 
  $85C1:EA        NOP                                                            A:F0 X:FD Y:00 S:FD 
  $85C2:4C C5 85  JMP $85C5                                                      A:F0 X:FD Y:00 S:FD 
  $85C5:EA        NOP                                                            A:F0 X:FD Y:00 S:FD 
  $85C6:EA        NOP                                                            A:F0 X:FD Y:00 S:FD 
  $85C7:4C BD 85  JMP $85BD                                                      A:F0 X:FD Y:00 S:FD 
  $85BD:69 10     ADC #$10                                                       A:F0 X:FD Y:00 S:FD 
  $85BF:B0 09     BCS $85CA                                                      A:00 X:FD Y:00 S:FD 
  $85CA:20 82 07  JSR $0782                                                      A:00 X:FD Y:00 S:FD 
    $0782:A9 12     LDA #$12                                                       A:00 X:FD Y:00 S:FB 
    $0784:8D C5 FF  STA $FFC5 = #$12                                               A:12 X:FD Y:00 S:FB 
    $0787:A5 9C     LDA $009C = #$00                                               A:12 X:FD Y:00 S:FB 
    $0789:8D 06 20  STA $2006 = #$00                                               A:00 X:FD Y:00 S:FB 
    $078C:A5 9D     LDA $009D = #$10                                               A:00 X:FD Y:00 S:FB 
    $078E:8D 06 20  STA $2006 = #$00                                               A:10 X:FD Y:00 S:FB 
    $0791:A9 00     LDA #$00                                                       A:10 X:FD Y:00 S:FB 
    $0793:18        CLC                                                            A:00 X:FD Y:00 S:FB 
    $0794:AA        TAX                                                            A:00 X:FD Y:00 S:FB 
    $0795:BC 80 A5  LDY $A580,X @ $A580 = #$00                                     A:00 X:00 Y:00 S:FB 
    $0798:8C 07 20  STY $2007 = #$00                                               A:00 X:00 Y:00 S:FB 
    $079B:BC 81 A5  LDY $A581,X @ $A581 = #$00                                     A:00 X:00 Y:00 S:FB 
    $079E:8C 07 20  STY $2007 = #$00                                               A:00 X:00 Y:00 S:FB 
    $07A1:BC 82 A5  LDY $A582,X @ $A582 = #$C0                                     A:00 X:00 Y:00 S:FB 
    $07A4:8C 07 20  STY $2007 = #$00                                               A:00 X:00 Y:C0 S:FB 
    $07A7:BC 83 A5  LDY $A583,X @ $A583 = #$30                                     A:00 X:00 Y:C0 S:FB 
    $07AA:8C 07 20  STY $2007 = #$00                                               A:00 X:00 Y:30 S:FB 
